geneID cond1 cond2 cond3 cond4 cond5 cond6 cond7
gene69 -1.36980691404 -0.849031463731 1.14913937852 0.0488849310893 -0.35155706955 -0.31745029666 1.68982143438
gene70 0.147471853468 0.461985863387 0.302005607952 1.03725062621 0.351752715776 0.0388674718462 -2.33933413864
gene71 1.32340479274 1.69040217144 -0.0460135056528 -0.755120948588 -0.38904690588 -0.863580568128 -0.960045035933
gene72 -0.181539395896 -0.0537238478929 1.81896082738 0.294302532411 -0.116106964849 0.119880621903 -1.88177377306
gene73 1.8690927258 0.923039685139 -0.0192783927712 -0.555635523379 -0.136586004255 -0.755521482438 -1.32511100809
gene74 0.675974794892 -1.44654887604 -0.883787759992 -0.384054393638 0.128110891654 1.87192150594 0.0383838371835
gene75 1.65398240653 0.639965439306 -0.0465320577405 -0.764524668434 0.605480934415 -0.443824821482 -1.6445472326
gene76 1.14221617454 0.744457926907 0.431676947938 -0.557227741132 0.950586591373 -1.17700207 -1.53470782963
gene77 -0.202891434616 -0.748611588983 0.826648515179 0.643046604874 1.64929665741 -0.742880886859 -1.424607867
gene78 1.94647187137 1.02466547945 -0.20577681271 -0.596025233369 -0.366616691933 -0.854387312312 -0.948331300494
gene79 1.51972657762 1.5553280475 -0.201375276621 -0.669641275427 -0.409820301998 -0.84784952505 -0.946368246025
gene80 1.00552408339 1.86935737749 -0.0382630313593 -0.329459516947 -0.483272464962 -0.78522067498 -1.23866577263
gene81 -1.06672696185 -0.155959088112 0.276017195853 -0.974246381952 -0.81522554587 0.918291019152 1.81784976278
gene82 2.01467665389 0.841273831491 -0.675449885176 -0.436025943806 -1.1493723636 -0.508329406669 -0.0867728861251
gene83 -0.960393220674 -1.37650178953 0.874742458779 0.395472749971 1.39896652158 0.624109782687 -0.956396502811
gene84 1.06590662154 1.75976820924 -0.842892056209 -0.265765020146 -0.386694036958 -1.35492558085 0.0246018633878
gene85 -1.8122523078 1.00093745151 0.488202191196 -0.220284653157 -0.69651112479 -0.145939002958 1.385847446
gene86 0.599352133985 1.28327857789 1.22961709676 -0.631456511235 -0.0152647575265 -1.08505746686 -1.38046907302
gene87 -0.419263421687 0.637595619227 0.60788422646 0.765868168342 -0.0306986345535 0.675622108023 -2.23700806581
gene88 1.44393886595 0.736717577777 0.431441258749 -0.442378026309 0.505080820054 -1.05627536306 -1.61852513316
gene89 -0.00674808152781 -1.29762865534 0.605002760862 0.781745384648 1.02843188166 0.598796353262 -1.70959964357
gene90 1.48149739714 1.50070462367 -0.169451758832 -0.452203174469 -0.252996616202 -0.921567628425 -1.18598284288
gene91 -0.779519577605 -0.504987406513 -0.577466665394 -0.0333798336285 -0.452672903485 -0.0178819930955 2.36590837972
gene92 -1.64584553738 -1.50572502971 0.595140615203 0.797057778703 0.624564322375 0.583468258728 0.551339592084
gene93 -0.197497299858 -1.23250084485 0.679721084074 -0.493091788053 2.07610428163 -0.216563960786 -0.616171472155
gene94 -0.927571679554 -0.393032272985 0.764307706601 0.321945696938 0.316919478692 1.57015500648 -1.65272393617
gene95 -1.05352992723 -1.01144432361 -0.594188078629 0.230025354722 -0.244358887343 0.693481808841 1.98001405325
gene96 -1.51022663008 -1.2157682953 0.455188115043 -0.0817462857096 -0.0478753770922 0.931957061862 1.46847141128
gene97 1.3252852782 1.27415964718 0.164333298364 -0.483139392186 0.136935821365 -0.751282135656 -1.66629251727
gene98 -2.09393503695 0.333927923742 0.287750782017 -0.577415495085 0.510874877321 1.33631022727 0.202486721682
gene99 0.756666286802 0.853602079668 -1.03889516317 -0.959976639498 -0.161045041 1.60165676045 -1.05200828325
gene100 -0.715472327742 -0.512613451326 -0.500963796075 -0.271596818388 -0.498251282421 0.124704844183 2.37419283177
gene101 -1.37874804845 -1.20886361776 0.600666205864 -0.00500228987133 1.01394065624 1.42989489738 -0.45188780341
gene102 -0.716689923151 -0.949607877449 -0.658563442834 -0.402554649251 -0.375353789003 1.42030459148 1.68246509021
gene103 -1.06884917232 0.44188059925 -0.0207370943502 0.114128624925 -1.74476944566 1.0713653014 1.20698118675
gene104 -0.216731983183 -1.11144246907 2.00821510648 0.855265589817 -0.322448691361 -0.367859224359 -0.84499832833
gene105 1.28824800174 0.894367205408 0.568979046581 -1.99317494412 -0.317360515335 -0.372280423347 -0.068778370927
gene106 -1.15026436549 -1.45023135685 -0.390478091489 0.801325825149 0.219081884211 1.61359922467 0.356966879801
gene107 1.74468883584 1.38752160877 -0.448317856295 -0.660207663287 -0.535864429574 -0.740305241881 -0.747515253571
gene108 -0.414527023926 -1.33795140671 1.47467056842 0.916738904624 0.794500471209 -0.289869224529 -1.14356228909
gene109 0.308903863983 0.89542197456 0.896891642538 0.664845602076 0.0660193166558 -0.767327207689 -2.06475519212
gene110 1.66155165346 0.360460001534 -0.728157791113 -1.18328764833 -0.294462757308 -0.926706228513 1.11060277027
gene111 0.826265166569 0.318723200487 -1.26271608847 1.11750793842 -0.524759546667 0.984011376264 -1.45903204661
gene112 1.36665682476 0.82476019515 -0.692329752724 -0.591297863831 -0.433011012928 -1.5263539535 1.05157556308
gene113 -1.22659768153 -1.15547065011 -0.218187234716 1.41212967318 0.96779291958 0.870999377889 -0.650666404287
gene114 1.31119397982 -0.234897339581 0.426540433137 0.267429118235 0.28753132399 0.148428499772 -2.20622601538
gene115 -0.0191199776027 -1.30417522782 -0.922103765916 -0.170708723027 0.0936032847149 0.235625488217 2.08687892144
gene116 1.59508253737 1.44708665845 -0.310130104904 -0.659783482726 -0.221794853276 -0.739675107755 -1.11078564715
gene117 -0.803264004393 -1.06146920859 0.457553018547 0.0019358980337 0.19617852345 2.06214832123 -0.853082548276
gene118 2.03849524239 0.998919832057 -0.588230983295 -0.639323297435 -0.597463008693 -0.610078723545 -0.602319061483
gene119 1.19032935931 1.10328294786 0.886495489754 -0.705966790614 -0.324804588737 -0.497477663247 -1.65185875432
gene120 -0.96723996035 -1.37033129077 -0.207851726596 -0.132497919366 -0.138606369847 1.67308085847 1.14344640846
gene121 -0.476595835318 -1.65786420593 0.21802743984 0.931618325224 1.26555904579 0.716320531246 -0.997065300856
gene122 -1.78396562367 0.841757971353 0.957462681636 -1.14523327986 0.153878615364 0.0518433056803 0.924256329492
gene123 -0.658053631604 -1.42967593168 0.836273803711 0.112521663134 1.08336101621 1.17577649516 -1.12020341494
gene124 2.2140521898 0.603122690491 -0.345591028699 -0.53532270087 -0.417769988979 -0.778903912697 -0.739587249048
gene125 1.43952577175 1.36208757665 -0.0158022636853 -0.371039207642 -0.0341149471497 -0.967129403275 -1.41352752664
gene126 0.598931922454 -1.60732003939 0.996662202301 0.137151015157 0.602738712639 0.735293295903 -1.46345710907
gene127 -0.771902156352 -2.01458551925 0.169847031485 0.886351339672 -0.0145947465912 0.938101574733 0.806782476302
gene128 -0.897777803294 -0.756999071369 -0.320163745525 -0.298088032449 -0.0791408658547 0.0234850619722 2.32868445652
gene129 -1.21076229693 -1.45247448676 0.951099389681 0.281344956571 1.29631982655 0.680074358175 -0.545601747297
gene130 0.627302003136 0.397693669647 -1.10157749767 -1.00062761439 -0.685589292129 -0.169752615382 1.9325513468
gene131 -1.18960695687 -1.78159236946 0.391050866957 1.26609710388 0.208337475679 0.561077781722 0.544636098083
gene132 -0.875070560543 -0.186035238833 1.31414593185 0.468644103376 1.40269258996 -0.941771164962 -1.18260566085
gene133 0.969331489008 -0.348934967349 0.418255605286 0.421796900266 1.07635241982 -0.490719826848 -2.04608162018
gene134 1.01913307378 -0.534431303776 1.41049935696 0.968184202188 -0.851603459511 -1.00626264995 -1.0055192197
gene135 -1.56986719224 -0.822063720547 0.360509099767 1.1656245028 1.26532380479 0.387699902472 -0.787226397044
gene136 -0.995370552889 -1.8109266765 0.819550258206 0.482199538818 0.264794442484 1.32236961913 -0.0826166292481
gene137 1.51439902645 0.139414968053 0.334329892918 0.234571034562 0.524909407535 -0.888987766835 -1.85863656268
gene138 1.29119135167 1.6898646635 -0.1436883319 -0.684999546016 -0.190377650635 -1.09580946931 -0.86618101731
gene139 1.42057333658 1.61729928911 -0.156277170143 -0.710154892977 -0.302851774327 -0.929785961277 -0.938802826966
gene140 -0.818473088836 -1.21042358411 -0.0774548892373 -0.102295080214 -0.259457339799 0.302540782913 2.16556319928
gene141 -1.47559447581 -1.14429847904 0.13849120824 0.208573963305 0.220644368446 0.221074099086 1.83110931577
gene142 0.136151540195 -1.08296085256 0.507389253159 -0.446581694051 1.74067435367 -1.416426704 0.561754103592
gene143 0.29821164634 0.494637131683 0.824142821152 -0.0716075939646 1.22116231799 -0.807105565023 -1.95944075818
gene144 -0.872459395279 -1.67377145899 0.76073681559 0.582762185461 0.820007042273 1.13298885726 -0.750264046322
gene145 0.489322195117 0.548010364725 1.66674811036 -0.00119781688055 -0.476210593535 -0.414627848225 -1.81204441156
gene146 1.95961142375 1.09743300737 -0.436505391124 -0.691901714537 -0.467595556664 -0.717640792782 -0.743400976007
gene147 -0.414778710019 -1.62439805233 0.69744742484 0.839857039206 0.654901880016 1.05416892568 -1.2071985074
gene148 -1.3330022102 1.57962562227 -0.247666009258 -0.613456146414 -0.488872333093 -0.29758211111 1.4009531878
gene149 1.29494573803 1.04246246503 -0.881890459831 -1.05410739671 0.920433881733 -0.101154418967 -1.22068980929
gene150 -1.38109331473 -0.535827672294 -0.102946415268 -0.167343120012 -0.511453602816 0.692107040422 2.0065570847
gene151 0.192390366061 0.690998669958 1.27296185639 -0.274353982027 0.865224213125 -1.00783747622 -1.73938364729
gene152 -0.0852061465164 -1.80957197431 0.633634387063 0.694246563934 0.67920575996 1.0317545431 -1.14406313323
gene153 -1.518395788 -0.964750143131 0.530614775146 1.04201812928 1.43582126639 0.0510499514051 -0.576358191088
gene154 1.57554564734 0.286699831406 0.627437515373 -0.510592528754 0.517760702118 -0.803528105214 -1.69332306226
gene155 -1.16074981906 -0.504032954589 0.148167687496 -0.831396099161 -0.0300904411465 0.225503099464 2.15259852699
gene156 1.46418803795 1.33966356791 0.00697265208318 -0.549362478522 0.0635344326962 -1.00006835761 -1.3249278545
gene157 1.47493022631 1.41462290883 -0.00038050815143 -0.591874194453 -0.0843570284459 -1.01309857218 -1.19984283191
gene158 -0.987556004395 -1.24811818922 0.556314921151 0.111156143156 -0.414064004916 -0.0111018464533 1.99336898067
gene159 -0.131505639667 -0.893484067139 2.08996446523 0.765386417506 -0.626464115655 -0.363743470975 -0.840153589297
gene160 1.06742812184 0.307892739675 0.772773866408 -0.587796610866 0.994629772231 -0.743610819872 -1.81131706942
gene161 -1.05308495639 -1.15746496903 1.69703083511 0.17619347503 -0.466085199759 1.14344634675 -0.340035531712
gene162 1.54981210275 1.27975869809 0.155983641195 -0.599788169411 -0.131738716755 -1.03071171279 -1.22331584309
gene163 -0.677639623987 -1.38845996582 1.27268886573 0.318185045451 1.51885011277 -0.379469064097 -0.664155370049
gene164 1.9502266838 0.891048824432 -0.0998788417935 -0.708408666416 -0.0949172957929 -0.925671010418 -1.01239969381
gene165 0.365915876714 0.0783926343086 1.65304136512 0.11716657533 0.0526597255674 -0.255843977376 -2.01133219967
gene166 1.69394039694 1.05836624984 0.0982236928032 -0.652503950729 0.0522070314718 -0.982784851201 -1.26744856913
gene167 1.20771042719 -1.71392187862 0.848904629366 0.118391156197 0.934487567538 -0.803081492507 -0.592490409164
gene168 -0.937589156486 -1.67358542658 -0.0446483514516 1.28187762691 0.0703635898361 1.29218955724 0.0113921605286
gene169 -1.25232096487 -0.872101219839 1.53155067999 -0.362797840743 1.01683991299 0.730344271724 -0.791514839256
gene170 -0.389893921595 1.47527175914 1.20549450656 -0.408128216954 -1.21622093588 0.488459273213 -1.15498246449
gene171 1.70118069785 1.45137478013 -0.578552739207 -0.672430907148 -0.567480741162 -0.685416357955 -0.648674732508
gene172 -1.50254749901 -1.4755916489 0.913845783488 0.0133992443237 0.738017882982 0.254446675499 1.05842956162
gene173 0.851277142688 2.00115799196 -0.982969123418 -0.683794006719 -0.0798534247966 -0.221927839274 -0.883890740441
gene174 -1.11005862566 -0.485365805935 -0.404633901916 -0.2327239396 -0.77727944128 1.80494898212 1.20511273227
gene175 -1.12185869815 -0.386401443082 -0.325545190958 -0.453759357296 -0.142175414906 0.140575533821 2.28916457057
gene176 -1.12146048251 -1.03443394114 -0.38865947968 -0.0806441544206 -0.117030645776 0.762382952249 1.97984575128
gene177 -0.778432606889 -1.80292401891 0.704513278051 0.656385801078 1.25409705416 0.550190453518 -0.583829961005
gene178 -1.45192063337 -1.06123357851 0.261530490142 0.26162068319 0.276894935376 -0.164432161666 1.87754026483
gene179 -0.941235623384 -0.999298135081 -0.0898579672986 0.185785201271 -0.0723873251393 -0.312371972551 2.22936582218
gene180 -1.32956636261 -1.6896482379 0.108689558141 0.628882817995 0.376541312795 0.870249183441 1.03485172814
gene181 -1.1178730903 2.16311740018 -0.0378157703759 -0.681002910276 -0.725529486186 0.204694451218 0.194409405731
gene182 -0.134144528926 -1.82791003686 0.147913566415 1.37078603965 1.17650539733 -0.575019001216 -0.15813143639
gene183 -1.56220318741 -1.35588894891 0.579017339002 -0.181348386395 1.00198500193 1.07237787116 0.446060310622
gene184 0.17898221752 -1.61330752012 0.731217986265 0.876762898068 0.821133361073 0.475423284253 -1.47021222706
gene185 -0.124106415674 -0.627343129392 -0.653968500659 -0.809625315006 -0.868322579243 1.52916531203 1.55420062794
gene186 1.57071147267 0.773152555286 0.194844988237 0.0233379332787 0.11812675632 -0.958660654195 -1.7215130516
gene187 0.877763345074 0.0213165686852 0.765039661994 0.0343327845776 1.01248501938 -0.668847966092 -2.04208941362
gene188 -1.55310594715 -1.44591335768 0.0409769051757 0.358435359987 0.651390872374 1.12403853274 0.82417763455
gene189 1.18940606571 1.65281450029 0.0106601836209 -1.02465525444 0.0679051294022 -0.923381013817 -0.972749610764
gene190 -1.35166102007 -0.814288876367 -0.60705731624 -0.0549874601739 -0.0236869629544 1.23636950282 1.61531213299
gene191 -0.213079741787 1.46870936461 0.764445896648 0.348195192631 0.232909485787 -0.728507777356 -1.87267242053
gene192 -1.49214870838 -0.647863904037 1.51203743446 0.471294766108 0.491599280836 0.712209098769 -1.04712796776
gene193 1.60426626143 0.256185846991 0.593776512834 -0.0542532274768 0.369710418834 -1.25654818652 -1.51313762609
gene194 1.96043665632 0.87562610141 -0.0458852203766 -0.622734386277 -0.187596499479 -0.940050240599 -1.039796411
gene195 -1.81543552167 -1.22034404987 1.11236213017 0.646114644614 0.33235401774 0.512582576932 0.432366202081
gene196 -0.663813816022 1.81331362246 0.970355476347 -0.162070173702 0.152658700233 -1.21815934311 -0.892284466198
gene197 -1.29177545568 -1.16787488327 0.66310290122 0.580853269812 0.491623675152 1.52101228957 -0.796941796806
gene198 -0.81934468162 0.570635523548 0.940538228186 0.464381910692 -0.1404073971 0.969789646982 -1.98559323069
gene199 0.713382556453 0.445613304286 1.60899370629 0.457526312117 -0.94348115941 -1.12826767658 -1.15376704315
gene200 1.13595459108 1.90841114102 -0.361796215196 -0.647408483662 -0.379032892861 -0.792753340534 -0.863374799842
gene201 1.9024913698 1.04397599484 -0.166218255442 -0.639731609593 -0.277224134091 -1.0747748871 -0.78851847842
gene202 -0.249431833517 -1.91122153181 0.61064375418 0.362986466013 0.933743470206 1.09525195868 -0.841972283758
gene203 -0.991667444023 -0.860347551361 -0.460588001543 0.436739672055 -0.254674379035 -0.0614654622931 2.1920031662
gene204 -0.953934471515 -1.3685527368 0.392446341224 0.405831581315 0.883165927267 -0.886314821414 1.52735817992
gene205 -1.36035929301 -0.569602215559 1.774746795 -0.982023632059 0.0680728259686 0.794089932961 0.275075586693
gene206 -0.850389363577 -1.00337893939 0.480106477767 0.513173423677 0.0295891580528 1.90376194562 -1.07286270216
gene207 1.65974471608 1.40137951167 -0.502348920995 -0.545559907143 -0.167673933414 -0.911223193161 -0.934318273033
gene208 1.72644462791 1.41597668737 -0.526290904911 -0.657111557146 -0.520767420019 -0.727461007471 -0.710790425734
gene209 -1.01554234947 -1.55714988955 -0.161522722853 0.204837827316 0.952318490474 -0.0255475605786 1.60260620467
gene210 -0.831596241426 0.248238455125 -0.386972445329 1.84065955377 -0.122853340236 0.725033363641 -1.47250934554
gene211 -1.37889645097 -1.03473608458 -0.00493144365965 0.13364712594 -0.250353416139 0.661992733226 1.87327753618
gene212 1.12299509825 1.73259611753 -0.628734160755 -0.792454124991 -0.864313441513 -0.919144018851 0.349054530329
gene213 -0.811909435341 1.99365125112 0.313128021745 -0.135268838559 0.460584131542 -1.3466336539 -0.473551476599
gene214 0.232223332923 -1.13129012417 0.0751387687413 0.982278501467 0.564840903482 1.07283624434 -1.79602762679
gene215 1.80480068093 1.26800255125 -0.274592679601 -0.840492804545 -0.432830098863 -0.801505776617 -0.723381872551
gene216 1.49308905864 -0.0462927334267 1.22029375859 -0.354958505312 0.15093697589 -1.01097325887 -1.4520952955
gene217 0.421577030627 1.83951850419 -0.552009105253 -1.21750736774 -0.47078297604 -0.855842715261 0.835046629484
gene218 -0.323588058716 2.19853915919 -0.561839778167 -0.81941623271 -0.676025471624 -0.457003037099 0.639333419127
gene219 -0.342973688327 -1.84406345577 0.129115260207 1.80823609081 0.0642320906046 -0.20230552862 0.38775923109
gene220 -0.974524466572 -1.56798223777 -0.2708765248 1.0708754934 0.527112968568 -0.215450552812 1.43084531998
gene221 -1.34412983408 0.571316242261 -0.553647419165 -0.93577725924 -0.354857761622 1.04952258681 1.56757344504
gene222 -0.911111668859 -0.966785277184 -0.569992447584 -0.0815076766653 0.41871431333 -0.0628836294163 2.17356638638
gene223 0.137761482251 1.18776428701 0.684763052521 1.04263984632 -1.79476887519 -0.601141234498 -0.657018558414
gene224 -0.876346978873 -0.706959247836 -1.1150858175 -0.496223927344 1.07236905879 1.70943998804 0.412806924726
gene225 -1.85800536783 -0.464031257662 0.123901438074 1.27247274426 1.27867119812 -0.158546505129 -0.194462249832
gene226 1.19348195504 1.59394075502 0.213938178032 -0.0873801557346 -1.0340944987 -0.670488761848 -1.20939747181
gene227 -1.1045171295 -0.723378679211 0.869179108688 -0.0635249905586 0.230970308026 1.83279521027 -1.04152382772
gene228 -0.133247614251 -1.11369570358 -0.499951639996 -0.163010156447 -0.10841027547 -0.297909959383 2.31622534913
gene229 2.09510963188 0.835402142626 -0.307031480343 -0.726451012274 -0.524630612993 -0.878088826136 -0.494309842763
gene230 1.78472094925 0.836432089673 0.43315305946 -0.9511860345 -0.0963953174476 -1.00092451064 -1.00580023579
gene231 0.587894755772 1.55117572188 0.769800473562 -0.741437048697 0.281728191978 -1.34150776153 -1.10765433296
gene232 1.05063325741 1.94594181779 -0.555979740024 -0.311961080889 -0.801406541019 -0.963637078638 -0.363590634625
gene233 -1.26671024303 -1.37846383707 0.230542535094 -0.213464237693 0.156317509265 0.837588566437 1.63418970701
gene234 -1.83081599896 -0.891078542616 0.482892951471 0.719741275631 0.650871556131 1.2411006321 -0.372711873755
gene235 0.548773207388 1.19134700025 0.908168035316 -0.479756160865 0.561439558016 -1.06248112388 -1.66749051622
gene236 0.932030812042 1.34956355917 0.366950369379 -0.175409758203 0.0641551993219 -0.58984505195 -1.94744512976
gene237 1.57622523737 0.691121710114 -0.275198253752 -0.714227849145 0.949791226765 -1.29899837643 -0.928713694915
gene238 0.875413602593 0.175287672375 1.09561011621 0.0549105505517 -0.427038911899 0.386353343935 -2.16053637376
gene239 -1.27319333659 -1.74732314814 0.151640625767 0.37143773369 1.0007822894 0.895510012546 0.601145823319
gene240 -0.768136007634 -1.15161241045 -0.428347704709 -0.523429234483 -0.109846706291 1.19918987343 1.78218219013
gene241 1.01745165302 -1.6359928357 1.18707591951 -0.337620341448 -0.21208709191 0.917954849309 -0.936782152777
gene242 1.14290185905 -0.264979587003 1.71423892544 0.0261302965072 -1.36985506195 -0.743515365977 -0.504921066063
